query_id	v_alginolyticus	valginolyticus_e110	valginolyticus_v208	valginolyticus_zj_0	valginolyticus_hlbs_07	vdiabolicus_fa3	vdiabolicus_fdaargos_105	vdiabolicus_zf102	vdiabolicus_mzt14	vdiabolicus_3098	vostreicida_cect_7398	vostreicida_ucd_kl16	v_ostreicida_PP203	v_ostreicida_r172	v_parahaemolyticus	vpara_atcc_17802	vpara_vp18	vpara_lvp2	vpara_2012aw_0154	v_vulnificus	vv_7356	vv_env1	vv_2142_77	vv_24_vb00699	vcidicii_2423_01	vcidicii_vc01	vcidicii_2020rz130	vcidicii_pnusav005519	vcidicii_2538_88	vnavarrensis_atcc_51183	vnavarrensis_20_vb00237	vnavarrensis_2462_79	vnavarrensis_08_2462	vnavarrensis_pnusav006652	mullis2019_18022	mullis2019_18023	mullis2019_18024	mullis2019_18025	mullis2019_18026	mullis2019_18027	mullis2019_18028	mullis2019_18029	mullis2019_18030	mullis2019_18031	mullis2019_18032	mullis2019_18033	mullis2019_18034	mullis2019_18035	mullis2019_18036	mullis2019_18037	mullis2019_18038	mullis2019_18039	mullis2019_18040	mullis2019_18041	mullis2019_18042	mullis2019_18043	mullis2019_18044	mullis2019_18045	mullis2019_18047	mullis2019_18048	mullis2019_18049	mullis2019_18050	mullis2019_18051	mullis2019_18052	mullis2019_18053	mullis2019_18054	mullis2019_18055	mullis2019_18056	mullis2019_18057	mullis2019_18058	mullis2019_18059	mullis2019_18060	mullis2019_18061	mullis2019_18062	mullis2019_18063	mullis2019_18064	Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7
mullis2019_18050	80.2313	80.2299	80.3438	80.1713	80.3332	80.1490	80.0560	80.1139	79.9862	80.0782	NA	NA	NA	NA	80.2339	80.3208	80.4480	80.3340	80.3173	98.3182	97.1740	98.3252	95.6599	96.4149	81.9134	81.9444	81.4949	81.8684	81.8666	80.9614	81.1814	80.9122	81.2475	80.9576	98.2711	98.3567	98.3262	98.1512	98.3378	98.2947	98.3921	98.2482	98.3152	98.3867	98.3985	95.4350	98.3195	98.2939	98.3937	98.2557	98.2921	98.3903	98.3327	98.1883	95.4910	98.3521	98.2792	98.2933	98.3970	95.7827	98.4245	100.0000	95.5109	95.7911	95.5994	98.4111	98.3763	95.6129	98.2744	98.3557	98.4141	95.6053	98.2007	95.4647	98.2740	95.3941	92.5785	97.0930	97.7617	95.8629	95.4485	98.2138
mullis2019_18051	80.2604	80.2174	80.3653	80.1583	80.2410	80.0875	80.1439	80.2791	80.2930	80.2309	NA	NA	NA	NA	80.3137	80.5337	80.5280	80.3491	80.5155	95.3986	96.4180	95.4385	97.9833	97.0472	81.5229	81.5844	81.5609	81.4856	81.5485	81.0423	81.2546	81.0959	81.1059	81.1744	95.4664	95.4558	95.4645	95.5212	95.4573	95.4517	95.4458	95.4298	95.5117	95.4457	95.4319	97.9988	95.4180	95.3890	95.3708	95.3541	95.3398	95.4899	95.3592	95.4691	98.5020	95.3588	95.4980	95.4019	95.3918	97.8937	95.4383	95.4840	100.0000	97.9021	98.1852	95.2648	95.3354	98.1292	95.4002	95.3544	95.3950	98.1456	95.3499	98.1602	95.4066	98.0693	91.1290	95.3632	94.7488	97.9056	93.3836	95.3045
mullis2019_18052	80.3624	80.2809	80.2459	80.2543	80.3111	80.1929	80.2826	80.4547	80.2944	80.4031	NA	NA	NA	NA	80.6240	80.6592	80.6871	80.7759	80.4734	95.6029	96.5534	95.5773	99.1860	96.9210	81.8213	81.8315	81.5003	81.4947	81.6020	81.0670	81.4303	81.0388	81.3030	81.1677	95.6647	95.6262	95.6854	95.7580	95.6195	95.6434	95.6580	95.5512	95.6539	95.6632	95.6418	97.7781	95.6504	95.6145	95.5932	95.5455	95.6055	95.6960	95.6670	95.7624	97.9002	95.5879	95.7443	95.6261	95.6795	99.9838	95.6970	95.8450	97.9620	100.0000	97.9955	95.5844	95.5688	98.0296	95.6951	95.5840	95.6647	98.0161	95.5473	98.0474	95.6870	97.8141	91.6431	96.2619	95.2313	99.9385	94.1481	95.6375
mullis2019_18053	80.2551	80.1671	80.2880	80.1436	80.1334	80.4169	80.3574	80.3284	80.2847	80.2042	NA	NA	NA	NA	80.4116	80.5937	80.5682	80.5661	80.5622	95.3929	96.5232	95.4482	98.0050	97.0849	81.5539	81.4796	81.4237	81.4409	81.4474	81.0399	81.1810	81.1668	81.2293	81.1459	95.5390	95.4610	95.4526	95.5873	95.5125	95.4770	95.4670	95.3905	95.4866	95.5051	95.4725	97.9990	95.4484	95.4050	95.4276	95.3595	95.3861	95.4900	95.3903	95.5793	98.1283	95.4336	95.5730	95.4440	95.3878	98.0228	95.5185	95.5974	98.2228	98.0043	100.0000	95.4100	95.3557	98.1370	95.5261	95.3621	95.4476	98.5153	95.3385	98.1897	95.5326	98.0226	91.0118	95.4130	94.9310	97.9653	93.3255	95.3539
mullis2019_18054	80.2256	80.2876	80.3868	80.2205	80.3179	80.2176	80.2877	80.2113	80.3572	80.1924	NA	NA	NA	NA	80.5191	80.5492	80.6889	80.4574	80.5237	98.5984	97.1855	98.6926	95.5601	96.4119	81.8425	81.7090	81.6592	81.7481	81.7119	81.1343	81.4629	81.1665	81.2326	81.0946	98.5002	98.6073	98.5134	98.3504	98.6524	98.6302	98.5849	98.4512	98.5820	98.6023	98.6775	95.3925	98.3836	98.5988	98.7111	98.4308	98.4386	98.6392	98.5753	98.4261	95.3692	98.5843	98.5076	98.5717	98.5953	95.6146	98.6618	98.3978	95.3797	95.6923	95.4821	100.0000	98.6106	95.5192	98.5006	98.6305	98.6418	95.4728	98.3435	95.3890	98.4984	95.3366	92.4955	97.2591	97.8424	95.6484	95.5506	98.2997
mullis2019_18055	80.2428	80.2838	80.2011	80.1842	80.3381	79.8818	80.1708	80.0988	80.1089	80.0433	NA	NA	NA	NA	80.2173	80.3473	80.3526	80.3687	80.3646	98.5201	97.1269	98.5582	95.5484	96.3748	81.7909	81.7007	81.6354	81.9115	81.7706	81.0569	81.2561	81.0460	81.2420	81.1799	98.3719	98.5436	98.4346	98.3471	98.5354	98.4931	98.5275	98.3481	98.5479	98.4755	98.5483	95.3266	98.3467	98.7506	98.5400	98.4793	98.4510	98.6039	99.3975	98.3252	95.3020	99.3342	98.4486	99.2055	98.9087	95.6329	98.6038	98.4225	95.3889	95.6257	95.5100	98.6404	100.0000	95.4692	98.3785	99.9797	98.5483	95.4190	98.4145	95.3237	98.4165	95.3435	92.8700	97.1799	97.7416	95.6517	95.4646	98.3766
mullis2019_18056	80.2076	80.1569	80.2623	80.1230	80.1959	80.0975	80.1038	80.2315	80.1777	80.2060	NA	NA	NA	NA	80.3959	80.5121	80.5676	80.4667	80.4298	95.5885	96.6123	95.5248	98.0674	97.0682	81.5417	81.5577	81.6156	81.5757	81.5076	80.9878	81.1483	81.0151	81.0995	81.0749	95.6438	95.6326	95.5864	95.6724	95.5230	95.5673	95.5696	95.5345	95.6237	95.5986	95.5302	97.9625	95.5518	95.5505	95.5399	95.4438	95.4310	95.6333	95.5521	95.5893	98.1380	95.5760	95.6235	95.5234	95.5415	98.0288	95.5948	95.6945	98.0980	98.0278	98.1082	95.4846	95.4938	100.0000	95.6038	95.4559	95.5729	98.2033	95.4969	98.2401	95.6149	97.9483	91.1514	95.4917	94.8695	98.0028	93.4543	95.4703
mullis2019_18057	80.3193	80.4025	80.4436	80.2988	80.4175	80.2683	80.3119	80.3815	80.3326	80.2453	NA	NA	NA	NA	80.5047	80.5262	80.7005	80.5768	80.6614	98.3477	97.0367	98.3620	95.6352	96.4250	81.9548	81.9903	81.7161	81.6987	81.7953	81.0909	81.3798	81.2449	81.3554	81.3227	99.9561	98.3625	98.4101	98.2257	98.3902	98.3864	98.3025	98.1994	98.3818	98.3057	98.4406	95.3428	98.2062	98.2990	98.3700	98.2279	98.2660	98.3760	98.3752	98.2896	95.4271	98.3820	98.2841	98.3115	98.3895	95.7206	98.4264	98.2268	95.4066	95.7067	95.4843	98.3987	98.3380	95.6247	100.0000	98.3071	98.3772	95.5387	98.1999	95.4881	99.9985	95.3138	92.4970	97.1176	97.7800	95.7974	95.3351	98.1862
mullis2019_18058	80.3086	80.4775	80.3263	80.3369	80.3943	80.1388	80.2877	80.3368	80.2764	80.2126	NA	NA	NA	NA	80.3340	80.3483	80.3633	80.3704	80.4622	98.4682	97.1068	98.4607	95.4882	96.3816	81.8546	81.7587	81.7048	81.9604	81.7725	81.2262	81.1728	81.0981	81.2099	81.2092	98.3550	98.5305	98.4308	98.2553	98.5625	98.4566	98.5145	98.3227	98.5245	98.4828	98.5368	95.2663	98.3140	98.7719	98.5272	98.4143	98.4497	98.5584	99.3611	98.2992	95.2966	99.3272	98.4475	99.2224	98.9419	95.5701	98.5888	98.3864	95.3501	95.5524	95.3727	98.5938	99.9918	95.4482	98.3514	100.0000	98.5374	95.4263	98.3388	95.3167	98.3602	95.2660	92.6594	97.1216	97.7598	95.6075	95.5481	98.3484
mullis2019_18059	80.1795	80.1686	80.2546	80.1665	80.1254	80.2090	80.2778	80.2277	80.1585	80.1368	NA	NA	NA	NA	80.2717	80.2810	80.4025	80.3518	80.3372	98.6041	97.1565	98.6441	95.6491	96.4725	81.6822	81.7525	81.5622	81.7537	81.7817	80.9322	81.2287	80.9421	81.1459	81.0918	98.4318	99.1993	98.4908	98.3249	98.5994	98.5779	98.6705	98.4096	99.1298	98.5826	99.6598	95.4054	98.3705	98.5253	98.6429	98.4877	98.4324	99.1432	98.5668	98.3514	95.4540	98.5363	98.4850	98.4951	98.5509	95.7391	99.2308	98.4191	95.4959	95.7112	95.5226	98.6525	98.5846	95.6250	98.4735	98.5348	100.0000	95.5113	98.3832	95.4297	98.4680	95.3944	92.8795	97.5736	98.8036	95.8012	95.8799	98.3662
mullis2019_18060	80.3024	80.2067	80.2233	80.1703	80.2299	80.2243	80.2538	80.2074	80.2746	80.2533	NA	NA	NA	NA	80.4744	80.4773	80.3588	80.5172	81.7015	95.4566	96.4759	95.4380	98.0247	97.0788	81.3803	81.4256	81.4688	81.4449	81.4055	81.1879	81.2361	81.1012	81.1656	81.2997	95.5108	95.4884	95.4352	95.5358	95.4605	95.4981	95.4132	95.4719	95.5194	95.5215	95.4966	97.9792	95.4576	95.4442	95.5268	95.2812	95.2904	95.5350	95.4449	95.6074	98.1730	95.4057	95.5129	95.4349	95.4467	98.0312	95.4169	95.5992	98.1578	98.0063	98.4698	95.4241	95.3612	98.2006	95.5104	95.3956	95.5335	100.0000	95.4344	98.2254	95.5148	98.0255	91.0562	95.3796	94.9307	97.9980	93.2647	95.3573
mullis2019_18061	80.5053	80.4194	80.3942	80.1909	80.3706	80.3660	80.2543	80.3922	80.2387	80.3547	NA	NA	NA	NA	80.4734	80.4366	80.4672	80.5274	80.3257	98.2071	97.0680	98.2828	95.4739	96.2174	81.8571	81.9081	81.6367	81.8464	81.9034	81.0039	81.3676	81.0150	81.3344	81.0779	98.1954	98.2620	98.3537	98.4944	98.2783	98.2368	98.2249	98.2109	98.2697	98.2554	98.3674	95.1541	98.5011	98.2854	98.3737	98.3226	98.3516	98.2778	98.3657	98.2277	95.3450	98.3075	98.1776	98.2943	98.3544	95.5638	98.3563	98.2027	95.3510	95.5836	95.4345	98.3091	98.3350	95.4822	98.2341	98.3424	98.3180	95.4051	100.0000	95.3158	98.2312	95.1803	93.1486	97.5801	97.6939	95.6243	95.7121	99.9542
mullis2019_18062	80.1980	80.1640	80.3788	80.1776	80.2126	80.3202	80.4659	80.3800	80.3427	80.1553	NA	NA	NA	NA	80.5710	80.6988	80.6980	80.6706	80.5907	95.3078	96.4905	95.4279	98.0808	97.0050	81.5921	81.5137	81.5242	81.4406	81.5634	81.1888	81.2238	81.3484	81.3229	81.3613	95.5034	95.4441	95.4467	95.5256	95.4097	95.4515	95.4135	95.3588	95.5097	95.4467	95.4676	98.1098	95.3844	95.3902	95.4699	95.3347	95.3567	95.4747	95.3676	95.5235	98.2297	95.3824	95.5817	95.4052	95.3965	98.0278	95.4563	95.5015	98.1886	98.0599	98.2330	95.4057	95.3056	98.2655	95.4732	95.2962	95.4340	98.2620	95.3450	100.0000	95.4634	98.0981	91.0404	95.3432	94.7777	97.9991	93.3433	95.3115
mullis2019_18063	80.3242	80.3682	80.4013	80.2553	80.4150	80.2429	80.3189	80.3267	80.2971	80.2471	NA	NA	NA	NA	80.4532	80.5010	80.7046	80.5657	80.6548	98.3372	97.0454	98.3648	95.6435	96.4357	81.9483	81.9848	81.6973	81.6965	81.8022	81.1212	81.4023	81.2411	81.3290	81.3123	99.9515	98.3611	98.4078	98.2242	98.3961	98.3815	98.3069	98.1940	98.3775	98.3019	98.4346	95.3535	98.2095	98.3027	98.3671	98.2232	98.2659	98.3842	98.3752	98.2905	95.4252	98.3903	98.2856	98.3131	98.3765	95.7136	98.4098	98.2202	95.4068	95.7035	95.4771	98.4026	98.3375	95.6313	99.9981	98.3067	98.3714	95.5297	98.1893	95.4820	100.0000	95.3065	92.4878	97.1685	97.8149	95.8127	95.3785	98.2005
mullis2019_18064	80.1125	80.0142	80.2932	80.0821	80.1017	79.9933	80.0842	80.1296	80.1068	80.1834	NA	NA	NA	NA	80.6097	80.4854	80.6300	80.6502	80.3443	95.3558	96.3015	95.2405	97.7645	96.8629	81.4663	81.5247	81.6800	81.4645	81.4405	81.1249	81.1276	81.1393	81.1956	81.1657	95.3230	95.3895	95.3543	95.4039	95.2954	95.3592	95.3168	95.3755	95.4232	95.3618	95.3265	99.9569	95.3385	95.2318	95.3062	95.1885	95.2456	95.3680	95.3127	95.3924	97.9790	95.2706	95.3734	95.3267	95.3364	97.8074	95.3496	95.4208	98.0650	97.8615	98.0033	95.2702	95.2736	97.9790	95.3864	95.2173	95.3256	98.0491	95.1606	98.0595	95.3567	100.0000	90.8862	95.1849	94.7486	97.7706	93.1762	95.2045
Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	79.0713	79.3196	79.5132	79.0400	79.1637	79.2943	79.4508	79.6987	79.4076	79.3306	NA	NA	NA	NA	79.3686	79.4691	79.4642	79.3014	79.4144	91.0768	90.5798	91.0722	90.2572	90.4240	97.4757	97.4389	97.5674	97.3743	97.6034	94.6010	93.4345	94.7408	94.6918	95.1371	91.4117	91.5774	91.1887	91.0767	91.3268	91.2825	91.3695	91.2883	91.4794	91.1669	91.6311	89.9448	91.2471	91.2120	91.3394	91.2031	91.0836	91.4786	91.2581	91.0540	90.0848	91.3294	91.1014	91.4109	91.3614	90.6612	91.5060	91.2673	90.1112	90.5541	90.0118	91.3420	91.3963	90.0901	91.3053	91.4433	91.5309	89.9475	91.4726	89.9001	91.3225	89.8558	100.0000	97.3310	97.7232	95.3018	95.9726	92.0455
Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.7673	96.7791	97.6705	96.2305	96.2960	NA	83.1267	82.9950	83.0752	83.0985	NA	NA	NA	82.1682	82.0665	97.7339	98.0272	97.6433	97.7061	97.6748	97.7830	97.8020	97.6116	98.0708	97.7803	98.4046	95.6530	97.8394	97.5927	97.8710	97.5415	97.5255	98.0731	97.6509	97.6929	95.8265	97.7174	97.6753	97.6756	97.6734	96.7089	98.0624	97.7628	95.8236	96.7115	95.8906	97.8743	97.7217	95.8627	97.6939	97.6579	98.2994	95.8710	98.1944	95.9745	97.7302	95.7352	97.7104	100.0000	98.8133	97.8063	97.6562	98.2034
Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.0614	96.5730	98.1319	95.2206	96.0627	82.5596	82.6243	82.6492	82.6380	82.6570	81.8576	81.9321	81.8641	82.0534	81.8249	97.9096	98.4817	97.9776	97.7242	98.0350	98.1588	98.2062	97.8362	98.5219	98.0643	99.3291	95.1079	97.9196	98.0423	98.1067	97.6805	97.6069	98.5322	98.0329	97.8754	95.0445	97.9812	97.9237	98.0833	98.1121	95.6339	98.7844	98.0299	95.0960	95.6911	95.1680	98.1741	97.9505	95.1744	97.8660	97.9620	99.0968	95.1850	97.9728	95.1549	97.8597	94.9858	97.6994	98.4350	100.0000	97.7306	98.0309	97.9660
Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	80.1514	79.9643	79.9944	79.9628	80.1145	79.9685	79.9107	80.1886	79.9595	80.0639	NA	NA	NA	NA	80.4027	80.3868	80.5152	80.3832	80.3888	95.6450	96.5222	95.6167	99.1345	96.9143	81.8609	82.0265	81.5107	81.8707	81.8182	81.2326	81.4487	81.3313	81.5621	81.4994	95.7286	95.7612	95.6823	95.8225	95.6843	95.7163	95.6438	95.6226	95.7563	95.7514	95.7388	97.7608	95.6903	95.6158	95.6817	95.5651	95.5947	95.7595	95.7150	95.7847	97.9129	95.6925	95.8005	95.6482	95.7168	99.9690	95.7444	95.8723	97.9247	99.9678	97.9665	95.6356	95.5963	98.0472	95.7731	95.5900	95.7857	98.0263	95.6352	98.0126	95.7529	97.7314	96.0546	97.7909	97.9810	100.0000	96.6925	95.7426
Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	90.0765	89.9190	89.7877	89.6791	89.7476	94.3735	94.5080	94.0019	94.5355	94.1080	NA	NA	NA	NA	85.2909	85.1625	85.2286	85.1906	85.2996	95.0010	93.7482	94.8600	93.4005	93.6366	81.4501	81.6123	81.6400	81.6848	81.6101	80.7492	80.6522	80.8733	81.0402	81.0692	94.7561	95.1420	94.9004	94.7205	94.9121	94.9667	94.8901	94.6507	95.1664	94.8784	95.5057	93.0498	94.9809	94.8471	94.9406	94.6170	94.5824	95.0364	94.9334	94.6853	93.1527	94.9464	94.7488	94.9764	94.9705	93.6705	95.1863	94.7052	93.0204	93.6212	92.8177	94.9161	94.9438	93.1473	94.7604	94.7626	95.3489	93.0249	95.3413	93.0264	94.7027	92.8158	96.0926	97.6135	98.2789	96.3796	100.0000	95.4618
Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7	80.2608	80.3142	80.3422	79.9828	80.2096	80.2223	80.0724	80.3186	80.1283	80.2257	NA	NA	NA	NA	80.5124	80.3108	80.4764	80.5487	80.4741	98.2529	97.0517	98.2473	95.4285	96.2233	81.9567	81.9100	81.7011	81.9809	81.9272	81.2177	81.4717	81.1456	81.3482	81.2461	98.1813	98.2749	98.3355	98.4659	98.2726	98.2221	98.2676	98.2367	98.2757	98.2627	98.3300	95.1119	98.5104	98.2449	98.3154	98.2540	98.3199	98.2733	98.3295	98.2157	95.2805	98.2766	98.1861	98.2480	98.3250	95.5318	98.3638	98.2350	95.2980	95.6006	95.3804	98.2538	98.3193	95.4396	98.1240	98.3493	98.3034	95.4007	99.9675	95.2774	98.1219	95.2031	93.2566	97.4952	97.7441	95.6492	96.1331	100.0000
