query_id	v_alginolyticus	valginolyticus_e110	valginolyticus_v208	valginolyticus_zj_0	valginolyticus_hlbs_07	vdiabolicus_fa3	vdiabolicus_fdaargos_105	vdiabolicus_zf102	vdiabolicus_mzt14	vdiabolicus_3098	vostreicida_cect_7398	vostreicida_ucd_kl16	v_ostreicida_PP203	v_ostreicida_r172	v_parahaemolyticus	vpara_atcc_17802	vpara_vp18	vpara_lvp2	vpara_2012aw_0154	v_vulnificus	vv_7356	vv_env1	vv_2142_77	vv_24_vb00699	vcidicii_2423_01	vcidicii_vc01	vcidicii_2020rz130	vcidicii_pnusav005519	vcidicii_2538_88	vnavarrensis_atcc_51183	vnavarrensis_20_vb00237	vnavarrensis_2462_79	vnavarrensis_08_2462	vnavarrensis_pnusav006652	mullis2019_18022	mullis2019_18023	mullis2019_18024	mullis2019_18025	mullis2019_18026	mullis2019_18027	mullis2019_18028	mullis2019_18029	mullis2019_18030	mullis2019_18031	mullis2019_18032	mullis2019_18033	mullis2019_18034	mullis2019_18035	mullis2019_18036	mullis2019_18037	mullis2019_18038	mullis2019_18039	mullis2019_18040	mullis2019_18041	mullis2019_18042	mullis2019_18043	mullis2019_18044	mullis2019_18045	mullis2019_18047	mullis2019_18048	mullis2019_18049	mullis2019_18050	mullis2019_18051	mullis2019_18052	mullis2019_18053	mullis2019_18054	mullis2019_18055	mullis2019_18056	mullis2019_18057	mullis2019_18058	mullis2019_18059	mullis2019_18060	mullis2019_18061	mullis2019_18062	mullis2019_18063	mullis2019_18064	Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7
mullis2019_18050	0.3217	0.3286	0.3298	0.3317	0.3310	0.3323	0.3323	0.3385	0.3292	0.3416	NA	NA	NA	NA	0.3666	0.3591	0.3697	0.3554	0.3554	0.9296	0.8946	0.9345	0.9190	0.9233	0.4638	0.4632	0.4545	0.4570	0.4570	0.4476	0.4595	0.4670	0.4551	0.4520	0.9183	0.9190	0.8953	0.9040	0.9208	0.9190	0.9177	0.8853	0.9183	0.9090	0.9133	0.8741	0.9115	0.8965	0.9165	0.8766	0.8666	0.9165	0.9183	0.9096	0.9102	0.9127	0.9115	0.9158	0.9040	0.9183	0.9214	0.9994	0.8984	0.9115	0.9077	0.9121	0.9152	0.9127	0.9196	0.9171	0.9158	0.9108	0.9264	0.9065	0.9202	0.8903	0.5405	0.3579	0.4857	0.8797	0.5224	0.8984
mullis2019_18051	0.3213	0.3263	0.3294	0.3188	0.3232	0.3369	0.3350	0.3350	0.3225	0.3350	NA	NA	NA	NA	0.3599	0.3506	0.3599	0.3636	0.3543	0.9047	0.9060	0.9004	0.9396	0.9172	0.4601	0.4589	0.4440	0.4545	0.4514	0.4371	0.4658	0.4645	0.4763	0.4577	0.9097	0.9016	0.8941	0.9072	0.9035	0.8966	0.9247	0.8761	0.8904	0.9016	0.8929	0.8892	0.9116	0.8748	0.8948	0.8605	0.8574	0.8998	0.8879	0.9116	0.9433	0.8923	0.8935	0.8848	0.8786	0.9321	0.9066	0.9072	0.9981	0.9321	0.9321	0.9022	0.8867	0.9396	0.9191	0.8829	0.9103	0.9377	0.9340	0.9365	0.9197	0.9041	0.5467	0.3537	0.4900	0.8923	0.5255	0.9091
mullis2019_18052	0.3096	0.3132	0.3240	0.3060	0.3198	0.3252	0.3138	0.3204	0.3090	0.3216	NA	NA	NA	NA	0.3443	0.3407	0.3407	0.3437	0.3437	0.8769	0.8930	0.8864	0.9414	0.8966	0.4507	0.4579	0.4184	0.4357	0.4441	0.4220	0.4417	0.4495	0.4393	0.4268	0.8858	0.8781	0.8625	0.8751	0.8721	0.8733	0.8739	0.8476	0.8685	0.8751	0.8577	0.8536	0.8822	0.8440	0.8685	0.8207	0.8171	0.8745	0.8536	0.8912	0.9044	0.8619	0.8697	0.8553	0.8356	0.9791	0.8799	0.8757	0.8900	0.9994	0.8972	0.8619	0.8619	0.9050	0.8858	0.8553	0.8721	0.8984	0.9032	0.9026	0.8870	0.8721	0.5362	0.3473	0.4836	0.9337	0.5140	0.8894
mullis2019_18053	0.3260	0.3361	0.3386	0.3285	0.3417	0.3505	0.3417	0.3417	0.3398	0.3505	NA	NA	NA	NA	0.3743	0.3649	0.3624	0.3762	0.3724	0.9166	0.9141	0.9235	0.9461	0.9285	0.4464	0.4665	0.4571	0.4571	0.4514	0.4433	0.4627	0.4683	0.4727	0.4552	0.9160	0.9129	0.9053	0.9122	0.9003	0.9129	0.9116	0.8859	0.9034	0.9122	0.9060	0.9003	0.9279	0.8846	0.9110	0.8608	0.8539	0.9085	0.8997	0.9266	0.9423	0.9041	0.9053	0.9016	0.8959	0.9367	0.9060	0.9122	0.9317	0.9398	0.9994	0.9041	0.8997	0.9386	0.9141	0.8966	0.9135	0.9542	0.9417	0.9536	0.9129	0.9135	0.5536	0.3561	0.4909	0.8966	0.5279	0.9110
mullis2019_18054	0.3379	0.3385	0.3495	0.3372	0.3540	0.3463	0.3411	0.3501	0.3359	0.3553	NA	NA	NA	NA	0.3663	0.3695	0.3676	0.3656	0.3708	0.9554	0.9128	0.9664	0.9425	0.9444	0.4645	0.4722	0.4690	0.4671	0.4742	0.4528	0.4748	0.4761	0.4793	0.4703	0.9496	0.9503	0.9180	0.9296	0.9477	0.9528	0.9528	0.9121	0.9425	0.9574	0.9367	0.8895	0.9354	0.9128	0.9548	0.8850	0.8850	0.9477	0.9315	0.9296	0.9283	0.9354	0.9444	0.9309	0.9276	0.9302	0.9432	0.9464	0.9244	0.9186	0.9315	0.9981	0.9335	0.9348	0.9470	0.9302	0.9444	0.9315	0.9477	0.9373	0.9470	0.9102	0.5620	0.3650	0.5026	0.8895	0.5401	0.9231
mullis2019_18055	0.3213	0.3213	0.3371	0.3251	0.3232	0.3390	0.3308	0.3429	0.3276	0.3384	NA	NA	NA	NA	0.3606	0.3625	0.3606	0.3537	0.3486	0.9384	0.9003	0.9390	0.9194	0.9225	0.4508	0.4571	0.4533	0.4578	0.4508	0.4444	0.4540	0.4686	0.4489	0.4552	0.9257	0.9295	0.8990	0.9092	0.9378	0.9302	0.9263	0.8857	0.9219	0.9219	0.9187	0.8813	0.9117	0.9302	0.9378	0.8711	0.8756	0.9213	0.9467	0.9143	0.9162	0.9638	0.9219	0.9498	0.9352	0.9060	0.9143	0.9289	0.8933	0.9048	0.9022	0.9143	0.9994	0.9187	0.9219	0.9937	0.9276	0.9168	0.9213	0.9137	0.9200	0.8889	0.5435	0.3606	0.4965	0.8679	0.5270	0.9054
mullis2019_18056	0.3261	0.3311	0.3391	0.3379	0.3311	0.3440	0.3391	0.3428	0.3267	0.3477	NA	NA	NA	NA	0.3718	0.3545	0.3552	0.3780	0.3570	0.8981	0.8968	0.9080	0.9475	0.9123	0.4472	0.4676	0.4460	0.4546	0.4503	0.4373	0.4558	0.4626	0.4595	0.4515	0.9043	0.8944	0.8950	0.9061	0.8956	0.8938	0.9104	0.8678	0.8833	0.8987	0.8863	0.8814	0.9135	0.8691	0.8950	0.8555	0.8604	0.8901	0.8808	0.9160	0.9321	0.8845	0.8826	0.8919	0.8740	0.9277	0.8919	0.8962	0.9308	0.9228	0.9277	0.8888	0.8814	1.0000	0.9098	0.8894	0.8845	0.9284	0.9314	0.9351	0.9086	0.8999	0.5460	0.3508	0.4849	0.8870	0.5256	0.9086
mullis2019_18057	0.3200	0.3313	0.3387	0.3269	0.3313	0.3450	0.3387	0.3381	0.3319	0.3425	NA	NA	NA	NA	0.3599	0.3699	0.3580	0.3618	0.3611	0.9303	0.9110	0.9328	0.9408	0.9222	0.4558	0.4670	0.4595	0.4508	0.4564	0.4489	0.4595	0.4745	0.4608	0.4496	0.9801	0.9222	0.8998	0.9035	0.9153	0.9203	0.9309	0.8904	0.9128	0.9228	0.9091	0.8842	0.9240	0.8966	0.9191	0.8636	0.8661	0.9172	0.8979	0.9147	0.9147	0.9022	0.9072	0.9116	0.8935	0.9141	0.9166	0.9215	0.9110	0.9184	0.9184	0.9159	0.9072	0.9159	0.9981	0.9122	0.9228	0.9166	0.9234	0.9228	0.9981	0.8998	0.5448	0.3549	0.4838	0.8755	0.5230	0.9091
mullis2019_18058	0.3235	0.3222	0.3367	0.3254	0.3235	0.3348	0.3298	0.3354	0.3235	0.3386	NA	NA	NA	NA	0.3562	0.3543	0.3643	0.3530	0.3480	0.9296	0.8888	0.9340	0.9033	0.9026	0.4541	0.4585	0.4523	0.4598	0.4535	0.4353	0.4573	0.4705	0.4535	0.4523	0.9158	0.9171	0.8907	0.9058	0.9209	0.9202	0.9089	0.8750	0.9089	0.9108	0.9089	0.8706	0.9045	0.9290	0.9202	0.8662	0.8781	0.9146	0.9479	0.9033	0.9033	0.9585	0.9058	0.9384	0.9271	0.8957	0.9083	0.9190	0.8901	0.9014	0.9020	0.9064	0.9830	0.9058	0.9095	0.9950	0.9183	0.8982	0.9114	0.9008	0.9095	0.8851	0.5452	0.3543	0.4862	0.8612	0.5157	0.8920
mullis2019_18059	0.3289	0.3321	0.3410	0.3321	0.3365	0.3314	0.3295	0.3295	0.3333	0.3423	NA	NA	NA	NA	0.3646	0.3658	0.3639	0.3595	0.3525	0.9414	0.9140	0.9458	0.9344	0.9363	0.4704	0.4659	0.4653	0.4665	0.4659	0.4487	0.4640	0.4793	0.4716	0.4627	0.9414	0.9598	0.9203	0.9222	0.9477	0.9465	0.9503	0.9057	0.9579	0.9369	0.9675	0.8853	0.9337	0.9152	0.9426	0.8802	0.8802	0.9611	0.9293	0.9273	0.9229	0.9286	0.9331	0.9312	0.9184	0.9184	0.9522	0.9401	0.9159	0.9216	0.9229	0.9337	0.9280	0.9178	0.9420	0.9312	0.9994	0.9242	0.9350	0.9293	0.9426	0.9082	0.5583	0.3646	0.5156	0.8834	0.5290	0.9159
mullis2019_18060	0.3165	0.3244	0.3268	0.3256	0.3335	0.3378	0.3360	0.3287	0.3268	0.3293	NA	NA	NA	NA	0.3628	0.3585	0.3536	0.3646	0.3871	0.8898	0.8892	0.8984	0.9239	0.9008	0.4437	0.4516	0.4443	0.4443	0.4449	0.4273	0.4528	0.4595	0.4540	0.4370	0.8947	0.8904	0.8764	0.8941	0.8825	0.8880	0.8868	0.8539	0.8752	0.8868	0.8764	0.8679	0.8996	0.8576	0.8783	0.8497	0.8424	0.8807	0.8734	0.8984	0.9191	0.8752	0.8831	0.8752	0.8637	0.9111	0.8923	0.8825	0.9093	0.9166	0.9264	0.8771	0.8740	0.9172	0.8929	0.8734	0.8758	1.0000	0.9020	0.9276	0.8929	0.8935	0.5368	0.3506	0.4729	0.8691	0.5222	0.8819
mullis2019_18061	0.2942	0.3091	0.3204	0.3121	0.3198	0.3210	0.3163	0.3222	0.3157	0.3240	NA	NA	NA	NA	0.3472	0.3550	0.3544	0.3574	0.3621	0.8892	0.8743	0.8910	0.9119	0.8928	0.4419	0.4395	0.4300	0.4384	0.4306	0.4294	0.4449	0.4735	0.4538	0.4336	0.8886	0.8779	0.8708	0.8886	0.8767	0.8785	0.8898	0.8571	0.8678	0.8743	0.8690	0.8493	0.8892	0.8517	0.8773	0.8410	0.8314	0.8743	0.8654	0.8845	0.8862	0.8719	0.8779	0.8654	0.8588	0.8910	0.8725	0.8845	0.8845	0.8892	0.8845	0.8714	0.8708	0.9041	0.8827	0.8684	0.8761	0.8892	1.0000	0.8958	0.8827	0.8642	0.5205	0.3413	0.4729	0.8493	0.5045	0.9643
mullis2019_18062	0.3253	0.3389	0.3432	0.3284	0.3408	0.3414	0.3408	0.3234	0.3216	0.3358	NA	NA	NA	NA	0.3593	0.3550	0.3519	0.3698	0.3587	0.9147	0.9097	0.9048	0.9425	0.9196	0.4447	0.4440	0.4378	0.4385	0.4422	0.4329	0.4533	0.4533	0.4496	0.4434	0.9165	0.8998	0.8936	0.9066	0.9023	0.8973	0.9060	0.8732	0.8825	0.9017	0.8856	0.8800	0.9177	0.8751	0.8936	0.8565	0.8497	0.8918	0.8924	0.9190	0.9320	0.8912	0.8856	0.8955	0.8800	0.9400	0.8949	0.9023	0.9270	0.9344	0.9344	0.8850	0.8905	0.9351	0.9134	0.8905	0.9023	0.9406	0.9270	0.9988	0.9147	0.8986	0.5461	0.3544	0.4824	0.8918	0.5238	0.9091
mullis2019_18063	0.3199	0.3298	0.3360	0.3273	0.3311	0.3441	0.3360	0.3373	0.3311	0.3391	NA	NA	NA	NA	0.3591	0.3678	0.3559	0.3591	0.3578	0.9303	0.9091	0.9322	0.9390	0.9210	0.4574	0.4655	0.4586	0.4505	0.4574	0.4449	0.4568	0.4729	0.4624	0.4505	0.9813	0.9228	0.8998	0.9023	0.9135	0.9197	0.9309	0.8905	0.9110	0.9228	0.9098	0.8830	0.9228	0.8961	0.9203	0.8631	0.8650	0.9166	0.8979	0.9147	0.9141	0.9029	0.9073	0.9098	0.8936	0.9154	0.9166	0.9222	0.9098	0.9179	0.9185	0.9154	0.9060	0.9154	0.9963	0.9110	0.9228	0.9160	0.9235	0.9222	0.9981	0.8992	0.5451	0.3553	0.4829	0.8737	0.5208	0.9067
mullis2019_18064	0.3209	0.3325	0.3405	0.3282	0.3344	0.3399	0.3246	0.3491	0.3276	0.3362	NA	NA	NA	NA	0.3552	0.3601	0.3631	0.3564	0.3607	0.8818	0.8800	0.8824	0.9143	0.8928	0.4599	0.4550	0.4538	0.4415	0.4415	0.4513	0.4611	0.4642	0.4489	0.4574	0.8861	0.8745	0.8634	0.8739	0.8745	0.8788	0.8732	0.8573	0.8549	0.8665	0.8647	0.9694	0.8849	0.8475	0.8775	0.8500	0.8377	0.8751	0.8628	0.8867	0.8983	0.8696	0.8732	0.8628	0.8463	0.8922	0.8739	0.8683	0.8855	0.8934	0.8959	0.8628	0.8573	0.8953	0.8781	0.8604	0.8720	0.8934	0.8965	0.8953	0.8812	0.9988	0.5370	0.3472	0.4679	0.8530	0.5168	0.8708
Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	0.1231	0.1228	0.1318	0.1246	0.1282	0.1300	0.1325	0.1264	0.1295	0.1328	NA	NA	NA	NA	0.1363	0.1361	0.1389	0.1404	0.1335	0.2661	0.2599	0.2648	0.2633	0.2602	0.2954	0.2977	0.3010	0.3010	0.2984	0.2801	0.2859	0.2926	0.2933	0.2923	0.2561	0.2604	0.2589	0.2617	0.2571	0.2625	0.2597	0.2546	0.2587	0.2622	0.2602	0.2559	0.2612	0.2584	0.2589	0.2510	0.2541	0.2594	0.2599	0.2599	0.2597	0.2574	0.2612	0.2523	0.2564	0.2599	0.2594	0.2597	0.2571	0.2635	0.2602	0.2566	0.2592	0.2594	0.2604	0.2566	0.2622	0.2602	0.2638	0.2615	0.2599	0.2582	0.9755	0.5010	0.6453	0.6002	0.5438	0.2709
Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1598	0.1568	0.1593	0.1606	0.1593	NA	0.0853	0.0861	0.0867	0.0858	NA	NA	NA	0.0858	0.0864	0.1604	0.1595	0.1587	0.1593	0.1593	0.1595	0.1598	0.1559	0.1576	0.1587	0.1584	0.1557	0.1590	0.1559	0.1579	0.1548	0.1546	0.1587	0.1584	0.1587	0.1601	0.1573	0.1593	0.1573	0.1559	0.1626	0.1590	0.1587	0.1590	0.1637	0.1590	0.1576	0.1571	0.1595	0.1604	0.1573	0.1590	0.1598	0.1606	0.1584	0.1601	0.1565	0.5333	0.9865	0.5791	0.4988	0.4623	0.1651
Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1161	0.1145	0.1153	0.1162	0.1159	0.0638	0.0625	0.0618	0.0643	0.0624	0.0605	0.0628	0.0627	0.0613	0.0623	0.1152	0.1183	0.1159	0.1163	0.1166	0.1166	0.1156	0.1122	0.1175	0.1159	0.1196	0.1107	0.1145	0.1145	0.1161	0.1113	0.1119	0.1185	0.1145	0.1159	0.1162	0.1150	0.1156	0.1142	0.1125	0.1166	0.1168	0.1146	0.1149	0.1173	0.1158	0.1146	0.1152	0.1161	0.1155	0.1149	0.1194	0.1158	0.1159	0.1149	0.1155	0.1132	0.3576	0.3002	0.9869	0.3322	0.3086	0.1270
Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	0.1568	0.1611	0.1635	0.1571	0.1617	0.1666	0.1663	0.1638	0.1580	0.1642	NA	NA	NA	NA	0.1740	0.1721	0.1737	0.1740	0.1703	0.4341	0.4442	0.4384	0.4620	0.4439	0.2275	0.2204	0.2219	0.2170	0.2259	0.2130	0.2272	0.2189	0.2183	0.2118	0.4374	0.4356	0.4304	0.4347	0.4331	0.4359	0.4353	0.4187	0.4313	0.4301	0.4279	0.4261	0.4371	0.4162	0.4319	0.4070	0.4082	0.4362	0.4255	0.4399	0.4451	0.4282	0.4316	0.4264	0.4175	0.4820	0.4362	0.4377	0.4408	0.4875	0.4433	0.4270	0.4288	0.4442	0.4371	0.4261	0.4294	0.4405	0.4467	0.4476	0.4377	0.4334	0.6849	0.5521	0.7067	0.9926	0.6256	0.4540
Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	0.2057	0.2112	0.2132	0.2060	0.2086	0.2228	0.2277	0.2173	0.2242	0.2158	NA	NA	NA	NA	0.1976	0.1976	0.2043	0.1997	0.1979	0.2635	0.2650	0.2635	0.2661	0.2644	0.1543	0.1520	0.1497	0.1494	0.1488	0.1459	0.1531	0.1537	0.1505	0.1476	0.2641	0.2615	0.2572	0.2652	0.2612	0.2629	0.2658	0.2580	0.2595	0.2638	0.2612	0.2551	0.2609	0.2572	0.2624	0.2548	0.2534	0.2615	0.2600	0.2632	0.2626	0.2609	0.2606	0.2574	0.2554	0.2699	0.2606	0.2641	0.2621	0.2713	0.2687	0.2621	0.2595	0.2647	0.2641	0.2606	0.2624	0.2647	0.2641	0.2647	0.2650	0.2641	0.6114	0.4843	0.6261	0.6123	0.9809	0.2884
Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7	0.2841	0.2910	0.2938	0.2967	0.2995	0.3036	0.2921	0.2927	0.2950	0.2973	NA	NA	NA	NA	0.3253	0.3276	0.3230	0.3299	0.3328	0.8339	0.8196	0.8414	0.8608	0.8396	0.4044	0.4170	0.4112	0.4055	0.4095	0.3958	0.4187	0.4244	0.4175	0.4095	0.8362	0.8259	0.8253	0.8408	0.8225	0.8362	0.8419	0.8041	0.8184	0.8253	0.8213	0.8024	0.8402	0.8076	0.8288	0.7932	0.7887	0.8265	0.8202	0.8385	0.8385	0.8230	0.8265	0.8213	0.8139	0.8511	0.8259	0.8333	0.8362	0.8499	0.8362	0.8253	0.8184	0.8528	0.8465	0.8173	0.8293	0.8333	0.9324	0.8471	0.8465	0.8127	0.5269	0.3345	0.4966	0.8522	0.5326	0.9966
